AREAS,TIMESTAMP,TECHNOLOGIES,intercept_param,margin_param,margin,fuel_price_param,fuel_price,co2_price_param,co2_price,energy_param,p0,p1,energy,price_sim,price_obs,intercept
FR,1,Nuclear,0,0,9.326999999999998,0,0.0,0.0,4.864045138888889,0.01584032947885316,0.0,0.01584032947885316,53.584999540261954,32.564726437257434,58.23,1
FR,2,Fossil Gas,0,0,9.173999999999992,1,45.80429550277778,0.429,4.864756944444444,0.11678150181011326,47.891276231944445,0.11678150181011326,3.098998721578357,78.01992228520663,51.95,1
FR,3,Nuclear,0,0,12.799999999999997,0,0.0,0.0,4.86546875,0.01584032947885316,0.0,0.01584032947885316,53.58499953999899,29.308120853742444,47.27,1
FR,4,Nuclear,0,0,15.479000000000006,0,0.0,0.0,4.866180555555555,0.01584032947885316,0.0,0.01584032947885316,53.58499953913207,27.676846740768138,45.49,1
FR,5,Nuclear,0,0,17.27899999999999,0,0.0,0.0,4.866892361111111,0.01584032947885316,0.0,0.01584032947885316,53.584999539086056,27.996159866710894,44.5,1
FR,6,Nuclear,0,0,17.18399999999999,0,0.0,0.0,4.867604166666666,0.01584032947885316,0.0,0.01584032947885316,53.58499953906965,28.64675677581939,44.5,1
FR,7,Nuclear,0,0,16.89399999999999,0,0.0,0.0,4.868315972222222,0.01584032947885316,0.0,0.01584032947885316,53.58499953855318,30.262474545671544,44.72,1
FR,8,Nuclear,0,0,16.02299999999999,0,0.0,0.0,4.869027777777777,0.01584032947885316,0.0,0.01584032947885316,53.58499953905147,31.731198103381374,44.22,1
FR,9,Nuclear,0,0,16.507999999999996,0,0.0,0.0,4.869739583333334,0.01584032947885316,0.0,0.01584032947885316,53.58499953906319,32.64104233793907,42.06,1
FR,10,Nuclear,0,0,14.61699999999999,0,0.0,0.0,4.870451388888889,0.01584032947885316,0.0,0.01584032947885316,53.5849995391145,32.17502765015745,45.7,1
FR,11,Nuclear,0,0,13.682999999999993,0,0.0,0.0,4.871163194444445,0.01584032947885316,0.0,0.01584032947885316,53.58499953976319,33.42895876783115,47.91,1
FR,12,Hydro Water Reservoir,0,0,12.938999999999993,0,0.0,0.0,4.871875,0.12149192078726764,0.0,0.12149192078726764,7.437997369992063,31.34996650084864,49.57,1
FR,13,Nuclear,0,0,11.903999999999996,0,0.0,0.0,4.872586805555556,0.01584032947885316,0.0,0.01584032947885316,53.58499954004103,25.80478810232926,48.69,1
FR,14,Nuclear,0,0,16.52899999999999,0,0.0,0.0,4.873298611111111,0.01584032947885316,0.0,0.01584032947885316,53.584999538718534,27.004904862660467,46.91,1
FR,15,Nuclear,0,0,17.29699999999999,0,0.0,0.0,4.874010416666667,0.01584032947885316,0.0,0.01584032947885316,52.27499955145007,27.372385411346638,46.51,1
FR,16,Nuclear,0,0,17.43999999999999,0,0.0,0.0,4.874722222222222,0.01584032947885316,0.0,0.01584032947885316,52.274999552391115,29.495293256034092,46.52,1
